Gross weight of truck,Leg Distance,Load of leg (lbs),Leg Unloading Hrs
15659.38034,68.13248534,4190.867741,0.686252525
15659.38034,67.04052606,3333.5716,0.648151515
14138.14672,167.7221174,2194.802667,0.597545455
14138.14672,14.30058347,7565.832118,0.836252525
14107.42612,49.69921478,5701.834941,0.753414141
14107.42612,20.77421986,4554.70759,0.702424242
14107.42612,94.84766012,6122.271429,0.772090909
15690.24861,41.90497626,4981.858971,0.721414141
15690.24861,29.82956186,4428.638542,0.696828283
15690.24861,56.97877826,5584.309657,0.748181818
15983.23092,23.88482032,5124.079986,0.727727273
15983.23092,102.3316447,4159.124552,0.684848485
11999.02177,35.66264498,4559.244423,0.702626263
11999.02177,57.07955091,6063.551532,0.769484848
11999.02177,16.30381324,4590.036724,0.704
8499.280491,52.34992607,235,0.510444444
8499.280491,29.6319226,3674.243767,0.663292929
7015.976354,68.25513383,1590.640577,0.570686869
7015.976354,50.15991983,2274.756086,0.601090909
7015.976354,134.3768151,3150.579691,0.640020202
15395.21422,34.88119979,9748.966054,0.933282828
15395.21422,37.7526421,1995.90165,0.58869697
15395.21422,39.35563307,3490.632014,0.655131313
17794.30566,41.42526475,4419.968275,0.696434343
17794.30566,27.85900432,4554.70759,0.702424242
17794.30566,31.85300788,8979.344298,0.899080808
18940.29806,45.64942101,5584.309657,0.748181818
18940.29806,32.47016747,13355.9884,1.09359596
15953.71155,81.34591366,12477.37365,1.054545455
15953.71155,24.71558634,3476.337893,0.654494949
6286.138597,97.41356123,3191.540688,0.641838384
6286.138597,21.44447079,2644.597909,0.617535354
6286.138597,60.22571235,2219.05225,0.598616162
4364.686842,119.1032943,650,0.528888889
4364.686842,28.15489088,1905.080842,0.584666667
6104.1423,125.7103376,1809.606,0.580424242
6104.1423,77.02207185,3885.09005,0.672666667
4766,228.5843394,1600,0.571111111
3400,228.5843394,1760,0.578222222
8067.274027,71.82878378,977.2492143,0.543424242
8067.274027,13.08372595,698.9752,0.531060606
8067.274027,26.69113511,3826.5336,0.670060606
9917.42219,62.74073774,388.1498333,0.517242424
9917.42219,110.3873528,3850.875098,0.671141414
9917.42219,88.94198489,5367.571891,0.738555556
4219.337957,83.65562972,3852.590594,0.671222222
4219.337957,49.9005325,2714.953743,0.620656566
4219.337957,17.6292697,527.135,0.523424242
17663.21925,144.1792439,4596.6187,0.704292929
17663.21925,52.20787977,3318.468815,0.647484848
17663.21925,35.10362616,4996.523313,0.722060606
20631.0416,137.6097654,7855.675103,0.849131313
20631.0416,50.38769163,2440.896568,0.608474747
20631.0416,1.933243606,9811.763453,0.936070707
7965.233483,152.979289,2205.8681,0.598030303
7965.233483,9.713463551,1007.514692,0.544777778
7965.233483,38.43275056,9811.763453,0.936070707
8126.091609,212.9070355,5210.925451,0.73159596
8126.091609,186.8040773,3129.568296,0.639090909
14818.2824,200.162822,8452.731857,0.875676768
14818.2824,181.7276119,3182.77527,0.641454545
9751.739185,65.90633445,10550.60841,0.968909091
9751.739185,23.67779137,7705.181188,0.842444444
9751.739185,46.53219936,164,0.507282828
20486.0403,64.31355658,3753.022,0.66679798
20486.0403,76.97391558,6818.230634,0.803030303
17692.83904,56.71370676,10470.43,0.965343434
17692.83904,23.13883543,3197.379667,0.64210101
17692.83904,67.73728582,324,0.514393939
15805.5831,52.15230798,5834.717185,0.759313131
15805.5831,213.5205075,8100.401917,0.860010101
11576.98524,12.55954506,5411.1676,0.740494949
11576.98524,81.88477519,3476.337893,0.654494949
11576.98524,103.624114,4709.52,0.70930303
14371.43586,45.68109599,1952.55,0.586777778
14371.43586,31.41951861,4554.70759,0.702424242
14371.43586,96.04590344,5396.76,0.739848485
10160.1048,41.42526475,4419.968275,0.696434343
10160.1048,61.93362573,5450.5848,0.742242424
10429.01368,98.82103828,4213.267643,0.687252525
10429.01368,101.2380679,3476.337893,0.654494949
11357.04815,13.38356203,2774.063206,0.623282828
11357.04815,33.7360443,3681.634265,0.663626263
11357.04815,16.59765517,4610.753476,0.704919192
3695.317591,38.79144109,3064.660409,0.63620202
3695.317591,32.11878486,921.2543846,0.540939394
9433.830769,344.008366,4330.54,0.692464646
9433.830769,158.6992417,5103.290769,0.726808081
15875.60602,60.65114785,3178.401469,0.641252525
15875.60602,45.07805564,4306.431125,0.691393939
15875.60602,12.75161595,6371.533333,0.783171717
7878.565699,51.82723828,2592.399818,0.615212121
7878.565699,78.37539401,3907.9975,0.673686869
7878.565699,27.93576595,1378.168381,0.561242424
9640.987199,54.31701854,6339.076,0.781727273
9640.987199,33.45486545,1735.376824,0.577121212
9640.987199,79.89698314,1566.534375,0.569616162
8974.442502,42.43976011,5197.64156,0.731
8974.442502,103.2952677,5796.041033,0.75759596
18052.45063,33.12923766,5991.513244,0.766282828
18052.45063,45.40766733,9909.002276,0.940393939
18052.45063,30.96659678,2151.935111,0.595636364
14077.69686,56.64935245,13252.50938,1.089
14077.69686,47.14615223,3019.825429,0.634212121
14077.69686,41.54805604,179,0.507949495
15080.5631,65.90633445,10550.60841,0.968909091
15080.5631,68.79562183,1828.053714,0.581242424
19467.03941,127.4019876,10878.87143,0.983505051
19467.03941,50.37147396,8916.431,0.896282828
15158.4615,46.01977839,5191.826634,0.730747475
15158.4615,56.13123841,200,0.508888889
15158.4615,112.0441836,12958.83379,1.075939394
17046.97196,57.90938508,5947.333,0.764323232
17046.97196,169.6905841,1473.797714,0.565494949
17046.97196,12.59909551,1262.190789,0.556090909
20171.62908,105.0052686,9011.1285,0.900484848
20171.62908,115.4565757,6135.333403,0.772676768
20171.62908,84.77781262,1077.461889,0.547878788
11643.5384,250.8613346,10381.34761,0.961383838
9702.813422,26.29499829,3705.029245,0.664666667
9702.813422,28.44755014,3669.906235,0.66310101
9702.813422,28.44755014,3705.029245,0.664666667
20745.25671,431.195339,4969.896714,0.720878788
20745.25671,23.0179022,15775.36,1.201121212
13452.18407,25.54611708,2327.877941,0.603454545
13452.18407,9.167031658,1036.176,0.546050505
13452.18407,74.01318936,8710.97882,0.887151515
10669.93698,406.4988614,3598.125647,0.659909091
10669.93698,11.19205152,4193.500667,0.686373737
10669.93698,82.53112097,2878.310667,0.627919192
6775.270825,4.059229592,2447.2768,0.608767677
6775.270825,136.5322708,1049.796638,0.546656566
6775.270825,18.98675115,1544.907842,0.568656566
5621.918895,26.4085868,1039.166541,0.546181818
5621.918895,78.29939831,2933.710933,0.630383838
5621.918895,8.985345069,1143.30012,0.550808081
13172.7563,384.6697822,8242.274163,0.866323232
13172.7563,11.19351469,4930.482139,0.719131313
10249.26375,18.85608895,3288.827484,0.646161616
10249.26375,172.4216177,6357.3,0.782545455
10249.26375,38.78794018,2842.167109,0.626313131
13484.72261,41.29552229,3233.141294,0.643686869
13484.72261,14.0285199,1747.264088,0.577646465
13484.72261,193.186288,5185.96,0.730484848
4387.170669,131.2293758,3825.586209,0.670020202
4387.170669,95.17197588,1154.029375,0.551282828
8401.802359,80.51751404,7911.872308,0.851636364
8401.802359,28.09615436,941.2188,0.541828283
8401.802359,103.3876467,2274.623559,0.601090909
12542.26755,199.1059567,2676.49703,0.618949495
12542.26755,22.19734444,8449.20625,0.875515152
12542.26755,19.66513239,1416.564272,0.562949495
20329.81107,34.4094288,13915.227,1.118444444
20329.81107,31.07626079,5025.584074,0.723353535
20329.81107,113.8213672,1890.071,0.584
5538.251885,76.14795618,2513.348654,0.61169697
5538.251885,11.71428781,1512.451615,0.567212121
19008.01357,89.93550736,6864.184104,0.805070707
19008.01357,37.47438522,5279.645367,0.734646465
3780.142,76.26415785,1389,0.561727273
3780.142,99.39389943,1890.071,0.584
18812.77414,41.7018095,8209.594353,0.864868687
18812.77414,56.61897804,10301.11883,0.957818182
20858.45513,56.50760484,9943.889143,0.941949495
20858.45513,31.63337389,5614.605545,0.749535354
20858.45513,170.9478353,3641.652981,0.661848485
19236.42427,29.19911182,15594.77129,1.193090909
19236.42427,57.75464979,4452.875308,0.69789899
17973.48502,25.82141126,11618.79129,1.016383838
17973.48502,55.76088646,7672.366189,0.840989899
18153.4835,26.69164862,7193.98285,0.819727273
10399.29035,171.5859492,3487.130222,0.654979798
10399.29035,83.63574152,1185.913571,0.552707071
10399.29035,80.26448027,3719.671667,0.665313131
4660.717,110.646634,5493.705112,0.744161616
4660.717,60.08557474,2264.836,0.600656566
17736.6905,165.5697859,9315.5019,0.914020202
17736.6905,149.1747051,8102.445,0.86010101
19160.17972,141.4898656,15673.0495,1.196575758
19160.17972,53.93639936,2395.881,0.606474747
14363.32757,188.3149957,9634.2455,0.928181818
14363.32757,30.34035733,5047.825671,0.724343434
17418.4379,105.8971386,610.0244706,0.527111111
17418.4379,25.00233045,1305.919019,0.558040404
17418.4379,17.65667242,2674.705769,0.618868687
10808.89129,59.76199287,6804.48,0.802414141
10808.89129,60.89691485,3987.5895,0.677222222
10808.89129,32.63734427,5515.382767,0.745121212
4354.451529,66.62545218,6088.459226,0.77059596
4354.451529,178.5063605,839.87288,0.537323232
4542.289603,54.69350168,4525.498679,0.701131313
4542.289603,107.3809467,3932.265132,0.674757576
2901,32.19063439,200,0.508888889
2901,61.52451635,1,0.500040404
2901,213.4257086,2700,0.62
11508,379.0164079,6000,0.766666667
11508,264.5277123,4578,0.703464646
11508,138.4538768,930,0.541333333
2214,169.0496102,1680,0.574666667
2214,56.7252383,534,0.523727273
10110,472.4659763,4020,0.678666667
10110,85.41170457,6090,0.770666667
14413.46555,24.09211684,7816.724791,0.84740404
14413.46555,35.94534756,3553.54488,0.657929293
14413.46555,84.87492606,4590.036724,0.704
11096.16023,35.01235808,3043.195875,0.635252525
11096.16023,50.68262438,5210.164704,0.731555556
11096.16023,60.67410911,1295.9588,0.55759596
9071.571658,40.74409863,6254.48137,0.777969697
9071.571658,27.9360806,4283.407779,0.690363636
9071.571658,100.3594309,6951.777449,0.808959596
20328.20494,37.24509952,3103.098833,0.637909091
20328.20494,54.67963622,1685.065045,0.574888889
20328.20494,27.33040069,7121.94612,0.816525253
13361.44209,189.9043518,3366.098519,0.64959596
13361.44209,58.30365258,4792.442,0.712989899
13361.44209,13.01952697,5202.901571,0.731232323
14073.72357,110.4145638,7121.94612,0.816525253
14073.72357,44.40713162,6951.777449,0.808959596
14673.0549,151.1109333,730,0.532444444
14673.0549,117.5404439,7099.153839,0.815515152
14673.0549,56.14755202,6794.341889,0.801969697
5995.08451,132.7491552,2883.331778,0.628141414
5995.08451,49.63298622,3111.752733,0.638292929
2915.9137,200.0993782,779.5591765,0.534646465
2915.9137,92.53791775,2185.9137,0.597151515
12582.27896,13.82447537,4134.241708,0.683737374
12582.27896,103.0168819,3737.6,0.666111111
12582.27896,153.4630748,4710.437247,0.709343434
12057.93041,203.9776396,2978.598714,0.632373737
12057.93041,25.12232469,7222.6945,0.821
12057.93041,77.64383556,1856.637194,0.582515152
8750.329553,149.5622007,3560.759235,0.658252525
8750.329553,40.20936175,3113.970318,0.638393939
8750.329553,37.34346925,2075.6,0.592242424
6064.163148,135.7156327,2470.365608,0.609787879
6064.163148,2.519818061,3593.79754,0.659717172
5024.432456,230.473004,27,0.501191919
5024.432456,64.94890468,4997.432456,0.72210101
4526.893856,19.16434124,2644.405602,0.617525253
4526.893856,83.36212724,3727.239304,0.665646465
4526.893856,17.4056794,6843.997275,0.804171717
7210.806631,35.31376583,2495.918421,0.610929293
7210.806631,24.51764035,1212.872559,0.55389899
7210.806631,7.555512772,3564.144067,0.65840404
10704.03007,13.94822445,1150.744143,0.551141414
10704.03007,63.90742581,2394.431818,0.606414141
10704.03007,98.59070162,1465.600978,0.565131313
19518.46353,21.69691787,669.6156944,0.529757576
19518.46353,107.3145375,6027.68563,0.767888889
19518.46353,8.322541563,9763.5386,0.933929293
6074.954203,88.93526625,2926.137,0.630050505
6074.954203,37.2136805,3766.539437,0.667393939
6074.954203,37.2136805,2926.137,0.630050505
9283.387363,48.8427128,1823.14189,0.581020202
9283.387363,45.78404546,2207.211753,0.598090909
9283.387363,95.43022755,1883.647926,0.583717172
6007.822959,14.67988116,941.60545,0.541848485
6007.822959,95.55011293,592.5450682,0.526333333
6007.822959,90.52167898,3592.136,0.659646465
15885.0303,141.3345981,3633.2,0.661474747
15885.0303,56.14288699,6479.446652,0.787969697
1770,308.9364079,900,0.54
1770,109.45564,120,0.505333333
1770,49.82554679,750,0.533333333
11051.31517,83.14589797,5747.213029,0.755424242
11051.31517,64.16216759,3935.12,0.674888889
11051.31517,64.29731351,5201.195571,0.731161616
9166.589743,81.29887534,3294.376714,0.646414141
9166.589743,44.37819583,3017.771839,0.634121212
9166.589743,26.75507228,4098.423333,0.682151515
12795.35919,78.13261504,125,0.505555556
12795.35919,41.03582276,3797.081811,0.668757576
9039.704899,57.60364896,2639.9977,0.617323232
9039.704899,35.10694744,4996.677625,0.722070707
9039.704899,35.10694744,1319.99885,0.558656566
6883.186359,33.56864474,2723.028424,0.621020202
6883.186359,57.8223109,2373.930738,0.605505051
6883.186359,49.04543366,1869.257921,0.583070707
7921.447154,338.9922163,1434.488211,0.563747475
7921.447154,43.50884582,2365.821862,0.605141414
7921.447154,10.41786722,4121.137082,0.683161616
10045.52491,18.85608895,3288.827484,0.646161616
10045.52491,43.93329934,2882.692878,0.628111111
10045.52491,144.0800562,3874.004543,0.672171717
5230.305818,19.12914956,130,0.505777778
5230.305818,259.0269362,1750,0.577777778
5230.305818,10.1952123,3350.305818,0.64889899
9306.081838,132.2249865,1869.257921,0.583070707
9306.081838,165.6560526,7436.823917,0.830525253
4777.126094,56.59489387,2882.692878,0.628111111
4777.126094,97.75531491,1894.433216,0.584191919
4780,32.19063439,400,0.517777778
4780,187.2733823,2700,0.62
4780,124.4977211,1680,0.574666667
7313,254.9411581,930,0.541333333
7313,66.86814245,1805,0.580222222
7313,128.3398628,4578,0.703464646
10110,472.4659763,4020,0.678666667
10110,85.41170457,6090,0.770666667
6779.995241,99.94351527,3695.796441,0.664252525
6779.995241,100.9479116,1759.2054,0.578181818
6779.995241,80.58889297,1324.9934,0.558878788
14711.45196,128.1646449,10001.01471,0.944484848
14711.45196,32.82659551,4710.437247,0.709343434
8226.590357,189.8322359,5247.991643,0.733242424
8226.590357,22.08839295,2978.598714,0.632373737
13748.44287,90.75134028,3602.963197,0.660131313
13748.44287,80.30583076,7436.968462,0.830525253
7917.516481,96.81133363,250,0.511111111
19363.97665,96.81133363,1500,0.566666667
19363.97665,107.1775353,16963.97665,1.253949495
19363.97665,105.6905279,900,0.54
12606.09381,96.81133363,6542.516481,0.790777778
12606.09381,257.643007,5169.125349,0.729737374
5462.85335,57.13993177,2808.561683,0.624818182
5462.85335,36.33845813,1820.951117,0.580929293
6331.417078,39.13936995,1820.951117,0.580929293
6331.417078,35.41728161,1916.668919,0.585181818
6331.417078,27.07340699,1606.186477,0.571383838
8741.64814,69.35411212,1910.828547,0.584919192
8741.64814,43.77987194,1347.079593,0.559868687
8741.64814,97.21274755,5483.74,0.743717172
20857.11444,10.40162814,17435.26881,1.27489899
20857.11444,117.3740261,2407.345458,0.606989899
19973.93581,29.96842622,13055.08179,1.080222222
19973.93581,112.2970611,6359.738391,0.782646465
21028.05465,156.4889351,3421.845633,0.652080808
21028.05465,34.44594615,15953.972,1.209060606
19464.53687,26.26912288,6918.85402,0.807494949
19464.53687,89.61453083,6151.01516,0.773373737
19464.53687,50.86360164,6953.783317,0.809050505
17693.55324,52.81089741,5074.08265,0.725505051
17693.55324,159.028105,4881.343779,0.716939394
17693.55324,44.93692267,10404.864,0.962434343
12449.49684,54.29762862,1096.849455,0.548747475
12449.49684,128.4791546,8268.920909,0.867505051
12449.49684,39.77539005,6794.85234,0.801989899
19385.39741,167.9603764,10872.97453,0.983242424
19385.39741,4.749720932,3069.886909,0.636434343
19385.39741,33.89323515,5012.176634,0.722757576
19141.89544,62.65309154,2518.573091,0.611929293
19141.89544,143.4724226,11303.33386,1.002363636
16982.7583,98.91944694,8834.07429,0.892616162
16982.7583,100.2126181,10187.90596,0.952787879
18816.66912,13.38356203,11096.25282,0.993161616
18816.66912,38.57135176,4655.755882,0.706919192
18816.66912,13.28789203,3064.660409,0.63620202
16174.79888,32.25776707,7339.812471,0.826212121
16174.79888,71.02562996,3064.660409,0.63620202
16174.79888,27.20653575,5770.326,0.756454545
19224.46381,15.55689395,4030.03037,0.679111111
19224.46381,250.2922957,15194.43344,1.17530303
10075.14407,46.01977839,2595.913317,0.615373737
10075.14407,75.21296064,4505.56425,0.700242424
10075.14407,115.4565757,3067.666701,0.636333333
19418.63716,64.37955034,100,0.504444444
19418.63716,261.730823,17844.83945,1.29310101
19418.63716,35.98485472,1262.190789,0.556090909
20762.69522,250.8613346,10381.34761,0.961383838
20878.13051,57.90938508,2973.6665,0.632161616
20878.13051,142.3829289,16548.27302,1.235474747
20878.13051,27.8115379,1473.797714,0.565494949
20679.88451,9.068805605,10529.177,0.967959596
20679.88451,41.89576367,6178.096,0.774575758
20679.88451,54.10487052,641.5493077,0.528505051
20775.62989,26.51519669,15786.8082,1.201626263
20775.62989,94.73379629,3079.681872,0.636868687
20775.62989,71.6641752,1909.139818,0.584848485
14769.97169,13.77089322,9509.1582,0.922626263
14769.97169,37.27398728,5928.510186,0.763484848
14769.97169,45.33877644,2663.3655,0.618363636
11135.33478,110.4341348,2684.7614,0.619313131
11135.33478,8.811506941,4378.160941,0.694575758
11135.33478,65.24759703,4072.412437,0.680989899
9595.161362,90.86331652,2208.763467,0.598161616
9595.161362,37.25112104,2705.543789,0.620242424
9595.161362,117.4893568,2213.545,0.598373737
10430.532,100.6260511,5172.852895,0.72989899
10430.532,46.5166498,2552.135313,0.613424242
12065.9934,134.8679377,8138.646,0.861717172
12065.9934,9.208035259,1979.890833,0.587989899
12065.9934,34.52126596,3174.220026,0.641070707
5068.757741,144.1046148,1947.456563,0.586545455
5068.757741,100.5981649,1894.537714,0.584191919
13222.02801,19.16434124,7933.216805,0.852585859
6902.622875,66.80326602,4939.446351,0.719525253
6902.622875,12.75946021,1240.454024,0.555121212
6902.622875,32.21364903,722.7225,0.532111111
7199.62725,98.90964893,5177.363784,0.73010101
7199.62725,5.886450962,1124.185826,0.549959596
7199.62725,31.8899078,898.07764,0.539909091
3063.484327,130.9067694,1178.481842,0.552373737
3063.484327,32.39362336,841.1544,0.537383838
3063.484327,6.901063653,1059.19055,0.547070707
2412.421438,108.0381451,729.2671212,0.53240404
2412.421438,11.06790142,1070.026159,0.547555556
2412.421438,14.10868008,613.1281579,0.527242424
3739.179205,87.4807146,1163.139377,0.551686869
3739.179205,44.79248135,1184.840167,0.552656566
3739.179205,9.580012372,1375.857196,0.561141414
17315.83775,25.25595933,4177.287295,0.685656566
17315.83775,103.565797,11661.37091,1.018282828
17315.83775,77.99004376,1591.387635,0.570727273
10361.42932,124.268801,1477.17955,0.565646465
10361.42932,36.29299441,6226.381743,0.776727273
10361.42932,31.19086554,2543.659939,0.613050505
8779.679313,185.9311003,3783.156,0.668131313
8779.679313,34.6890484,4996.523313,0.722060606
7250.716314,29.95859982,1614.651327,0.571757576
7250.716314,67.31131007,2945.42516,0.63089899
7250.716314,86.59129863,3084.341667,0.637080808
5574.757938,122.4174336,1342.88625,0.559676768
5574.757938,47.85308828,2690.639827,0.619575758
5574.757938,18.71830926,1147.530021,0.551
19932.84244,343.6804772,3504.693714,0.655757576
19932.84244,8.714170824,16428.14873,1.230131313
7009.387429,343.6804772,3504.693714,0.655757576
13172.7563,384.6697822,8242.274163,0.866323232
13172.7563,11.19351469,4930.482139,0.719131313
7792.139059,18.85608895,3288.827484,0.646161616
7792.139059,60.16921083,1894.433216,0.584191919
7792.139059,33.9492937,1143.30012,0.550808081
5273.2607,48.84147156,3360.011455,0.649333333
5273.2607,66.31580748,3288.827484,0.646161616
5273.2607,20.50655303,90,0.504
10613.44671,65.24755831,1894.433216,0.584191919
10613.44671,165.4236932,5526.269,0.745606061
10613.44671,59.35352257,3192.744492,0.64189899
12322.34599,224.3589496,6701.9065,0.797858586
12322.34599,170.4245135,3777.859636,0.66789899
12322.34599,40.71995048,1842.579857,0.581888889
2358.650749,236.2943373,725.7294967,0.532252525
2358.650749,19.07864092,816.4606264,0.536282828
6047.885356,27.21645407,1533.084309,0.568131313
6047.885356,10.56735626,1504.616444,0.566868687
6047.885356,25.93662079,3010.184602,0.633777778
8146.288581,191.0724057,1737.386704,0.577212121
8146.288581,152.8335178,2572.830819,0.614343434
8146.288581,201.3844827,3836.071058,0.670484848
11295.3619,65.24755831,1894.433216,0.584191919
11295.3619,54.46227479,4125.98,0.683373737
11295.3619,287.2191724,5274.94868,0.734434343
8913.5268,91.7610385,155,0.506888889
8913.5268,26.97402159,5565.782308,0.747363636
8913.5268,184.2958481,3192.744492,0.64189899
8837.70516,143.5149595,6618.127603,0.794131313
8837.70516,65.84024707,12373.2101,1.049919192
21248.71724,71.69707501,18267.29399,1.311878788
21248.71724,11.40001369,2981.423246,0.632505051
19996.15921,86.31257681,3130.500756,0.639131313
19996.15921,50.8412419,16865.65846,1.249575758
21238.32576,5.071378147,4571.072,0.703151515
21238.32576,53.37803993,3771.63316,0.667626263
21238.32576,12.79717988,2246.98806,0.599858586
19565.98958,56.67948987,3771.63316,0.667626263
19565.98958,27.91811001,15794.35642,1.201969697
12768.22128,65.13729123,2096.9256,0.593191919
12768.22128,13.08372595,2931.747643,0.630292929
12768.22128,27.96245801,11479.6008,1.01020202
10396.24513,42.38282659,46,0.502040404
10396.24513,86.37762924,2714.953743,0.620656566
10396.24513,17.6292697,527.135,0.523424242
15325.55498,83.65562972,11557.77178,1.013676768
15325.55498,100.8105667,3850.875098,0.671141414
20505.0008,62.74073774,1164.4495,0.551747475
20505.0008,130.8489073,16654.12571,1.240181818
4330.480743,121.2104339,5367.571891,0.738555556
4330.480743,197.8355332,3845.954184,0.670929293
4330.480743,128.6108886,1088.392,0.548363636
14645.78204,98.91944694,8834.07429,0.892616162
14645.78204,170.0239117,5699.5775,0.753313131
14645.78204,41.64445642,1732.903679,0.577010101
21146.84492,134.3118407,8485.996915,0.877151515
21146.84492,83.12584233,12660.848,1.06269697
20271.2545,167.793444,3928.61,0.67459596
20271.2545,117.1116516,15517.83,1.189676768
19135.49832,152.0089946,14571.677,1.147626263
19135.49832,39.45086076,3617.668324,0.660777778
14393.75168,98.51375999,1883.09775,0.583686869
14393.75168,230.9400149,12660.848,1.06269697
15739.96989,78.20272082,2235.29382,0.599343434
15739.96989,39.13409764,4283.44,0.690373737
15739.96989,110.1646312,3106.610429,0.638070707
19407.87948,42.38282659,3694.632,0.66420202
19407.87948,38.07538849,10550.60841,0.968909091
19407.87948,35.02387482,3978.080446,0.67679798
14932.04841,40.44940432,6720.209167,0.798666667
14932.04841,59.38642106,10827.972,0.981242424
14932.04841,156.7585928,98,0.504353535
8190.652248,25.95869618,5325.128727,0.736666667
8190.652248,150.6730329,4601.827029,0.704525253
8190.652248,29.136024,2848.748,0.626606061
2921,35.72037475,1,0.500040404
2921,213.4257086,1800,0.58
2921,124.4977211,1120,0.549777778
6416,270.6876095,2500,0.611111111
6416,46.03832177,3916,0.674040404
7052,352.0750149,3052,0.635636364
7052,264.5277123,4000,0.677777778
6740,472.4659763,2680,0.619111111
6740,85.41170457,4060,0.680444444
2735,254.9411581,930,0.541333333
2735,66.86814245,1805,0.580222222
16384.34774,22.28186674,11383.68248,1.005939394
16384.34774,35.53316785,3083.996341,0.637060606
16384.34774,281.9503193,3169.889412,0.640878788
16299.2837,69.9769457,1893.708644,0.584161616
16299.2837,35.14682746,3212.372953,0.642767677
16299.2837,60.91566396,3983.413588,0.677040404
7686.937819,58.32955157,1916.668919,0.585181818
7686.937819,14.8204047,1304.675455,0.557979798
7686.937819,190.5006489,17970.23916,1.298676768
19337.41516,186.9780316,10422.16147,0.96320202
19337.41516,45.40933393,1367.176,0.560757576
18252.59171,356.4109488,544.196,0.524181818
18252.59171,226.0551258,1054.27,0.546848485
18252.59171,181.4393722,16654.12571,1.240181818
16743.68235,252.4695163,2498.716228,0.611050505
16743.68235,195.2449913,7299.77088,0.824424242
16743.68235,63.75285878,6945.195243,0.808666667
16985.39021,87.90580577,1492.105837,0.566313131
16985.39021,13.77081151,1436.609093,0.563848485
16985.39021,48.02075006,4895.381429,0.717565657
20051.08108,19.16434124,10577.62241,0.970111111
20051.08108,33.97572539,1612.222217,0.571646465
20051.08108,103.9882627,2100.962204,0.593373737
4209.337536,23.34577323,4795.545581,0.713131313
4209.337536,40.03019798,1069.0538,0.547505051
4209.337536,15.12426877,7222.482847,0.820989899
5659.789433,19.16434124,7933.216805,0.852585859
5659.789433,106.367206,1703.674643,0.575717172
5659.789433,6.141388806,2066.721392,0.591848485
13450.82683,32.33915308,2206.548778,0.598060606
13450.82683,35.04792253,8087.300727,0.859434343
13450.82683,172.6563704,5286.5745,0.734949495
10773.15496,112.3498131,2749.593333,0.62220202
10773.15496,7.352829976,3156.977326,0.64030303
18436.79501,100.399475,5486.580464,0.743838384
18436.79501,84.83992356,6390.3488,0.784010101
18436.79501,19.50181594,5811.526364,0.758282828
15108.37924,204.0443049,9296.85288,0.913191919
9690.703289,112.5548424,4199.967743,0.686656566
9690.703289,13.7201196,5956.935313,0.764747475
16243.89183,160.8567426,6793.740682,0.801939394
16243.89183,6.023027354,3263.199,0.645030303
16243.89183,8.699499476,8780.725091,0.890252525
13769.74916,29.95859982,1614.651327,0.571757576
13769.74916,160.4606754,4016.964978,0.678525253
13769.74916,54.46582671,3795.84887,0.66869697
9134.422061,117.8871363,2119.116649,0.594181818
9134.422061,78.63636937,1426.422958,0.563393939
9134.422061,34.83239313,914.2584211,0.540626263
19908.04744,108.7440535,4121.664808,0.683181818
19908.04744,35.42783341,4126.848056,0.683414141
19908.04744,26.57215882,5486.580464,0.743838384
16370.75151,48.05801699,9061.588108,0.902727273
16370.75151,121.5792708,5359.878867,0.738212121
16370.75151,44.51743285,5753.701545,0.755717172
18343.26141,102.0889659,6490.201905,0.788444444
18343.26141,102.7010522,14221.5966,1.132070707
10906.35439,143.7866294,1939.44816,0.586191919
10906.35439,13.21720738,2047.787229,0.591010101
10906.35439,83.02078509,6919.119,0.807515152
20471.26486,69.7041377,2048.521467,0.591040404
20471.26486,22.87934827,3211.214324,0.642717172
20471.26486,235.2801037,5221.134679,0.732040404
14109.69415,18.43808725,5973.735652,0.765494949
14109.69415,56.53618257,8640.089722,0.884
14109.69415,52.4568626,3421.082962,0.652040404
8002.891417,37.75165862,11076.44625,0.992282828
8002.891417,61.11392144,3421.082962,0.652040404
10331.21297,79.76733575,3421.082962,0.652040404
10331.21297,51.19605575,3489.047048,0.655060606
10442.26936,138.9874925,4791.677092,0.712959596
10442.26936,87.65784482,5221.134679,0.732040404
9885,384.3327265,6855,0.804666667
9885,47.02043889,2610,0.616
9885,119.2729622,420,0.518666667
6110,770.0609171,3160,0.640444444
6110,18.34166925,1560,0.569333333
6110,18.34166925,1390,0.561777778
14908.19561,75.37164575,2187.068,0.59720202
14908.19561,119.7550388,8442.967745,0.875242424
14908.19561,91.58708518,9483.191149,0.921474747
19467.05281,23.08236125,3935.660471,0.674909091
19467.05281,14.75266488,12135.468,1.039353535
19467.05281,109.8622793,3156.977326,0.64030303
16894.81203,41.4423327,5391.533818,0.739616162
16894.81203,38.32254264,3209.92,0.642656566
16894.81203,70.46469682,6264.776286,0.778434343
17786.58643,89.65028597,5581.001323,0.748040404
17786.58643,103.8646148,4121.664808,0.683181818
17786.58643,2.47395976,5146.417955,0.728727273
8984.472581,48.75534746,3818.363556,0.66969697
8984.472581,131.1974474,2530.795625,0.612474747
8984.472581,62.21014869,2635.3134,0.617121212
20937.43683,167.2322518,7000.022877,0.811111111
20937.43683,73.57950293,7390.26,0.828454545
20937.43683,84.65180858,6547.153957,0.790979798
